split,budget,method,metric,mean,ci95,n
low_signal_high_risk_shift,0.0,counterfactual_boundary_learning_filter_v5,accepted_transfer_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.0,counterfactual_boundary_learning_filter_v5,accepted_utility,0.000000,0.000000,10
low_signal_high_risk_shift,0.0,recovery_policy_shield,coverage,0.000000,0.000000,10
low_signal_high_risk_shift,0.0,recovery_policy_shield,accepted_success,0.000000,0.000000,10
low_signal_high_risk_shift,0.0,recovery_policy_shield,accepted_deployed_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.0,recovery_policy_shield,accepted_unshielded_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.0,recovery_policy_shield,accepted_transfer_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.0,recovery_policy_shield,accepted_utility,0.000000,0.000000,10
low_signal_high_risk_shift,0.0,robust_mpc_shield,coverage,0.000000,0.000000,10
low_signal_high_risk_shift,0.0,robust_mpc_shield,accepted_success,0.000000,0.000000,10
low_signal_high_risk_shift,0.0,robust_mpc_shield,accepted_deployed_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.0,robust_mpc_shield,accepted_unshielded_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.0,robust_mpc_shield,accepted_transfer_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.0,robust_mpc_shield,accepted_utility,0.000000,0.000000,10
low_signal_high_risk_shift,0.0,safety_filter_distillation,coverage,0.000000,0.000000,10
low_signal_high_risk_shift,0.0,safety_filter_distillation,accepted_success,0.000000,0.000000,10
low_signal_high_risk_shift,0.0,safety_filter_distillation,accepted_deployed_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.0,safety_filter_distillation,accepted_unshielded_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.0,safety_filter_distillation,accepted_transfer_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.0,safety_filter_distillation,accepted_utility,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,cbf_safety_filter,coverage,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,cbf_safety_filter,accepted_success,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,cbf_safety_filter,accepted_deployed_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,cbf_safety_filter,accepted_unshielded_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,cbf_safety_filter,accepted_transfer_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,cbf_safety_filter,accepted_utility,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,conformal_uncertainty_shield,coverage,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,conformal_uncertainty_shield,accepted_success,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,conformal_uncertainty_shield,accepted_deployed_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,conformal_uncertainty_shield,accepted_unshielded_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,conformal_uncertainty_shield,accepted_transfer_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,conformal_uncertainty_shield,accepted_utility,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,counterfactual_boundary_learning_filter_v5,coverage,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,counterfactual_boundary_learning_filter_v5,accepted_success,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,counterfactual_boundary_learning_filter_v5,accepted_deployed_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,counterfactual_boundary_learning_filter_v5,accepted_unshielded_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,counterfactual_boundary_learning_filter_v5,accepted_transfer_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,counterfactual_boundary_learning_filter_v5,accepted_utility,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,recovery_policy_shield,coverage,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,recovery_policy_shield,accepted_success,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,recovery_policy_shield,accepted_deployed_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,recovery_policy_shield,accepted_unshielded_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,recovery_policy_shield,accepted_transfer_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,recovery_policy_shield,accepted_utility,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,robust_mpc_shield,coverage,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,robust_mpc_shield,accepted_success,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,robust_mpc_shield,accepted_deployed_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,robust_mpc_shield,accepted_unshielded_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,robust_mpc_shield,accepted_transfer_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,robust_mpc_shield,accepted_utility,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,safety_filter_distillation,coverage,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,safety_filter_distillation,accepted_success,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,safety_filter_distillation,accepted_deployed_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,safety_filter_distillation,accepted_unshielded_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,safety_filter_distillation,accepted_transfer_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.05,safety_filter_distillation,accepted_utility,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,cbf_safety_filter,coverage,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,cbf_safety_filter,accepted_success,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,cbf_safety_filter,accepted_deployed_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,cbf_safety_filter,accepted_unshielded_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,cbf_safety_filter,accepted_transfer_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,cbf_safety_filter,accepted_utility,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,conformal_uncertainty_shield,coverage,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,conformal_uncertainty_shield,accepted_success,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,conformal_uncertainty_shield,accepted_deployed_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,conformal_uncertainty_shield,accepted_unshielded_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,conformal_uncertainty_shield,accepted_transfer_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,conformal_uncertainty_shield,accepted_utility,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,counterfactual_boundary_learning_filter_v5,coverage,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,counterfactual_boundary_learning_filter_v5,accepted_success,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,counterfactual_boundary_learning_filter_v5,accepted_deployed_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,counterfactual_boundary_learning_filter_v5,accepted_unshielded_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,counterfactual_boundary_learning_filter_v5,accepted_transfer_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,counterfactual_boundary_learning_filter_v5,accepted_utility,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,recovery_policy_shield,coverage,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,recovery_policy_shield,accepted_success,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,recovery_policy_shield,accepted_deployed_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,recovery_policy_shield,accepted_unshielded_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,recovery_policy_shield,accepted_transfer_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,recovery_policy_shield,accepted_utility,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,robust_mpc_shield,coverage,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,robust_mpc_shield,accepted_success,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,robust_mpc_shield,accepted_deployed_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,robust_mpc_shield,accepted_unshielded_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,robust_mpc_shield,accepted_transfer_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,robust_mpc_shield,accepted_utility,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,safety_filter_distillation,coverage,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,safety_filter_distillation,accepted_success,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,safety_filter_distillation,accepted_deployed_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,safety_filter_distillation,accepted_unshielded_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,safety_filter_distillation,accepted_transfer_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.1,safety_filter_distillation,accepted_utility,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,cbf_safety_filter,coverage,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,cbf_safety_filter,accepted_success,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,cbf_safety_filter,accepted_deployed_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,cbf_safety_filter,accepted_unshielded_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,cbf_safety_filter,accepted_transfer_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,cbf_safety_filter,accepted_utility,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,conformal_uncertainty_shield,coverage,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,conformal_uncertainty_shield,accepted_success,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,conformal_uncertainty_shield,accepted_deployed_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,conformal_uncertainty_shield,accepted_unshielded_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,conformal_uncertainty_shield,accepted_transfer_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,conformal_uncertainty_shield,accepted_utility,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,counterfactual_boundary_learning_filter_v5,coverage,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,counterfactual_boundary_learning_filter_v5,accepted_success,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,counterfactual_boundary_learning_filter_v5,accepted_deployed_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,counterfactual_boundary_learning_filter_v5,accepted_unshielded_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,counterfactual_boundary_learning_filter_v5,accepted_transfer_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,counterfactual_boundary_learning_filter_v5,accepted_utility,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,recovery_policy_shield,coverage,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,recovery_policy_shield,accepted_success,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,recovery_policy_shield,accepted_deployed_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,recovery_policy_shield,accepted_unshielded_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,recovery_policy_shield,accepted_transfer_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,recovery_policy_shield,accepted_utility,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,robust_mpc_shield,coverage,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,robust_mpc_shield,accepted_success,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,robust_mpc_shield,accepted_deployed_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,robust_mpc_shield,accepted_unshielded_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,robust_mpc_shield,accepted_transfer_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,robust_mpc_shield,accepted_utility,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,safety_filter_distillation,coverage,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,safety_filter_distillation,accepted_success,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,safety_filter_distillation,accepted_deployed_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,safety_filter_distillation,accepted_unshielded_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,safety_filter_distillation,accepted_transfer_violation,0.000000,0.000000,10
low_signal_high_risk_shift,0.15,safety_filter_distillation,accepted_utility,0.000000,0.000000,10
